Date,Open,High,Low,Close,Volume
15.02.2008 17:00:00.000 GMT+0300,2.1611599999999997,2.16489,2.15963,2.16063,2594.1
15.02.2008 21:00:00.000 GMT+0300,2.1604900000000002,2.16205,2.15529,2.15635,2538.5
16.02.2008 01:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
16.02.2008 05:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
16.02.2008 09:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
16.02.2008 13:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
16.02.2008 17:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
16.02.2008 21:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
17.02.2008 01:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
17.02.2008 05:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
17.02.2008 09:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
17.02.2008 13:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
17.02.2008 17:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
17.02.2008 21:00:00.000 GMT+0300,2.15635,2.15635,2.15635,2.15635,0.0
18.02.2008 01:00:00.000 GMT+0300,2.15408,2.1571599999999997,2.14395,2.1455900000000003,2950.6
18.02.2008 05:00:00.000 GMT+0300,2.14529,2.15129,2.14513,2.14867,3542.9
18.02.2008 09:00:00.000 GMT+0300,2.14899,2.14932,2.13738,2.14162,13285.2001
18.02.2008 13:00:00.000 GMT+0300,2.1417,2.14295,2.1358599999999996,2.13947,7883.2
18.02.2008 17:00:00.000 GMT+0300,2.13947,2.1402400000000004,2.13238,2.13422,2583.0
18.02.2008 21:00:00.000 GMT+0300,2.13455,2.13853,2.1312599999999997,2.1360099999999997,2539.2
19.02.2008 01:00:00.000 GMT+0300,2.13591,2.1360900000000003,2.1181900000000002,2.1181900000000002,2974.7
19.02.2008 05:00:00.000 GMT+0300,2.11815,2.1223799999999997,2.1152599999999997,2.12058,3559.5
19.02.2008 09:00:00.000 GMT+0300,2.1203,2.12395,2.11292,2.11438,13282.7999
19.02.2008 13:00:00.000 GMT+0300,2.11442,2.1185,2.11035,2.1179099999999997,7886.5002
19.02.2008 17:00:00.000 GMT+0300,2.11803,2.1238200000000003,2.11478,2.11632,2595.9
19.02.2008 21:00:00.000 GMT+0300,2.11639,2.12072,2.11248,2.1202900000000002,2566.1
20.02.2008 01:00:00.000 GMT+0300,2.11967,2.12197,2.11357,2.12143,2957.4
20.02.2008 05:00:00.000 GMT+0300,2.12154,2.1309,2.12154,2.12895,3566.8
20.02.2008 09:00:00.000 GMT+0300,2.1296,2.13349,2.12019,2.1211900000000004,13285.2001
20.02.2008 13:00:00.000 GMT+0300,2.1212,2.12913,2.1190599999999997,2.12272,7827.6999
20.02.2008 17:00:00.000 GMT+0300,2.1219799999999998,2.12459,2.11692,2.1181,2593.5
20.02.2008 21:00:00.000 GMT+0300,2.11803,2.11904,2.1111,2.11348,2562.5
21.02.2008 01:00:00.000 GMT+0300,2.11354,2.11592,2.11025,2.11524,2951.3
21.02.2008 05:00:00.000 GMT+0300,2.1148,2.11591,2.11174,2.11423,3531.7
21.02.2008 09:00:00.000 GMT+0300,2.1142,2.12783,2.11403,2.12613,13283.4001
21.02.2008 13:00:00.000 GMT+0300,2.12642,2.13389,2.12583,2.12767,7883.8
21.02.2008 17:00:00.000 GMT+0300,2.1278900000000003,2.1345400000000003,2.12725,2.13204,2594.7
21.02.2008 21:00:00.000 GMT+0300,2.1319,2.13646,2.1299900000000003,2.13555,2554.5
22.02.2008 01:00:00.000 GMT+0300,2.13504,2.14183,2.13252,2.14088,2968.2
22.02.2008 05:00:00.000 GMT+0300,2.1407700000000003,2.1419200000000003,2.13259,2.1334,3553.9
22.02.2008 09:00:00.000 GMT+0300,2.1333900000000003,2.13571,2.12555,2.1261099999999997,13285.7999
22.02.2008 13:00:00.000 GMT+0300,2.12637,2.13204,2.12622,2.13079,7884.4002
22.02.2008 17:00:00.000 GMT+0300,2.131,2.1415900000000003,2.13081,2.1358,2593.2
22.02.2008 21:00:00.000 GMT+0300,2.13551,2.13718,2.12513,2.12775,2554.4
23.02.2008 01:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
23.02.2008 05:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
23.02.2008 09:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
23.02.2008 13:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
23.02.2008 17:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
23.02.2008 21:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
24.02.2008 01:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
24.02.2008 05:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
24.02.2008 09:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
24.02.2008 13:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
24.02.2008 17:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
24.02.2008 21:00:00.000 GMT+0300,2.12775,2.12775,2.12775,2.12775,0.0
25.02.2008 01:00:00.000 GMT+0300,2.1306599999999998,2.13562,2.1271299999999997,2.12765,2509.8
25.02.2008 05:00:00.000 GMT+0300,2.12732,2.1291700000000002,2.12506,2.12506,2554.9
25.02.2008 09:00:00.000 GMT+0300,2.12557,2.12644,2.11857,2.12644,2594.4
25.02.2008 13:00:00.000 GMT+0300,2.12617,2.12739,2.12142,2.1271400000000003,7884.7001
25.02.2008 17:00:00.000 GMT+0300,2.12739,2.13259,2.12548,2.1291599999999997,13285.5
25.02.2008 21:00:00.000 GMT+0300,2.12907,2.1316200000000003,2.12042,2.12144,3551.0
26.02.2008 01:00:00.000 GMT+0300,2.12161,2.1223400000000003,2.1150599999999997,2.11807,2974.4
26.02.2008 05:00:00.000 GMT+0300,2.11824,2.11994,2.11334,2.1191299999999997,2534.6
26.02.2008 09:00:00.000 GMT+0300,2.11889,2.12487,2.11699,2.11975,2594.7
26.02.2008 13:00:00.000 GMT+0300,2.1197,2.1307099999999997,2.11859,2.12815,7882.6001
26.02.2008 17:00:00.000 GMT+0300,2.12818,2.12982,2.12154,2.1276200000000003,13281.0001
26.02.2008 21:00:00.000 GMT+0300,2.12774,2.13207,2.12613,2.12652,3600.6
27.02.2008 01:00:00.000 GMT+0300,2.12672,2.13021,2.12527,2.1271400000000003,2968.6
27.02.2008 05:00:00.000 GMT+0300,2.12728,2.12785,2.12128,2.12277,2546.7
27.02.2008 09:00:00.000 GMT+0300,2.12264,2.12646,2.1162,2.1194599999999997,2595.9
27.02.2008 13:00:00.000 GMT+0300,2.11927,2.1201,2.11164,2.1150599999999997,7884.1
27.02.2008 17:00:00.000 GMT+0300,2.11497,2.12154,2.1087,2.1105099999999997,13282.1999
27.02.2008 21:00:00.000 GMT+0300,2.11036,2.11322,2.10017,2.1032900000000003,3596.1
28.02.2008 01:00:00.000 GMT+0300,2.10364,2.1071299999999997,2.09754,2.1021900000000002,2970.8
28.02.2008 05:00:00.000 GMT+0300,2.10206,2.10831,2.09985,2.10764,2552.2
28.02.2008 09:00:00.000 GMT+0300,2.10775,2.11085,2.10162,2.10335,2593.8
28.02.2008 13:00:00.000 GMT+0300,2.10352,2.10695,2.09978,2.10688,7885.0
28.02.2008 17:00:00.000 GMT+0300,2.10702,2.10773,2.0960400000000003,2.09882,13280.1
28.02.2008 21:00:00.000 GMT+0300,2.09884,2.10127,2.09492,2.09502,3599.1
29.02.2008 01:00:00.000 GMT+0300,2.09507,2.10588,2.09459,2.1021900000000002,2968.7
29.02.2008 05:00:00.000 GMT+0300,2.10265,2.1030599999999997,2.09763,2.10141,2556.3
29.02.2008 09:00:00.000 GMT+0300,2.10165,2.10531,2.09616,2.10086,2594.7
29.02.2008 13:00:00.000 GMT+0300,2.10091,2.12431,2.10091,2.11691,7884.1
29.02.2008 17:00:00.000 GMT+0300,2.11678,2.1328,2.1150700000000002,2.1198,13281.9001
29.02.2008 21:00:00.000 GMT+0300,2.11977,2.13686,2.11923,2.13578,3600.3
01.03.2008 01:00:00.000 GMT+0300,2.13578,2.14067,2.13578,2.14067,0.0
01.03.2008 05:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
01.03.2008 09:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
01.03.2008 13:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
01.03.2008 17:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
01.03.2008 21:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
02.03.2008 01:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
02.03.2008 05:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
02.03.2008 09:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
02.03.2008 13:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
02.03.2008 17:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
02.03.2008 21:00:00.000 GMT+0300,2.14067,2.14067,2.14067,2.14067,0.0
03.03.2008 01:00:00.000 GMT+0300,2.13063,2.14005,2.12685,2.13122,3372.9
03.03.2008 05:00:00.000 GMT+0300,2.13081,2.1347099999999997,2.12324,2.12563,3597.6
03.03.2008 09:00:00.000 GMT+0300,2.12554,2.1343400000000003,2.11973,2.1324099999999997,13284.3
03.03.2008 13:00:00.000 GMT+0300,2.1329,2.13346,2.1216,2.12341,7880.5
03.03.2008 17:00:00.000 GMT+0300,2.1235,2.12696,2.10613,2.10774,2593.2
03.03.2008 21:00:00.000 GMT+0300,2.10755,2.1182,2.10605,2.11147,2550.7
04.03.2008 01:00:00.000 GMT+0300,2.11091,2.12127,2.10685,2.11803,2963.1
04.03.2008 05:00:00.000 GMT+0300,2.11742,2.1409599999999998,2.11338,2.1366400000000003,3595.2
04.03.2008 09:00:00.000 GMT+0300,2.13606,2.13786,2.12609,2.1291900000000004,13273.9001
04.03.2008 13:00:00.000 GMT+0300,2.1292400000000002,2.13631,2.12778,2.1288099999999996,7880.1998
04.03.2008 17:00:00.000 GMT+0300,2.12947,2.1519999999999997,2.12621,2.14498,2593.8
04.03.2008 21:00:00.000 GMT+0300,2.14498,2.14984,2.1382,2.1408400000000003,2537.9
05.03.2008 01:00:00.000 GMT+0300,2.1409599999999998,2.14827,2.13837,2.1400900000000003,2971.1
05.03.2008 05:00:00.000 GMT+0300,2.14005,2.14485,2.13764,2.1423200000000002,3583.0
05.03.2008 09:00:00.000 GMT+0300,2.14214,2.14474,2.1329599999999997,2.1427400000000003,13272.7001
05.03.2008 13:00:00.000 GMT+0300,2.14268,2.1430000000000002,2.13444,2.13722,7881.0999
05.03.2008 17:00:00.000 GMT+0300,2.13718,2.14295,2.13268,2.13865,2591.4
05.03.2008 21:00:00.000 GMT+0300,2.13846,2.14315,2.1308599999999998,2.1308599999999998,2547.6
06.03.2008 01:00:00.000 GMT+0300,2.12815,2.13456,2.12645,2.12986,2960.8
06.03.2008 05:00:00.000 GMT+0300,2.12966,2.13172,2.12697,2.13156,3600.1
06.03.2008 09:00:00.000 GMT+0300,2.13159,2.13437,2.12955,2.13287,13279.0002
06.03.2008 13:00:00.000 GMT+0300,2.1331,2.14244,2.1299900000000003,2.14037,7885.2999
06.03.2008 17:00:00.000 GMT+0300,2.14054,2.15909,2.1391400000000003,2.15551,2593.8
06.03.2008 21:00:00.000 GMT+0300,2.15548,2.1732299999999998,2.15421,2.16784,2552.2
07.03.2008 01:00:00.000 GMT+0300,2.16784,2.17191,2.1588700000000003,2.16167,2983.1
07.03.2008 05:00:00.000 GMT+0300,2.1615900000000003,2.16574,2.15592,2.15725,3595.8
07.03.2008 09:00:00.000 GMT+0300,2.15706,2.16558,2.1543,2.15922,13275.3999
07.03.2008 13:00:00.000 GMT+0300,2.15951,2.16725,2.14865,2.16539,7881.0999
07.03.2008 17:00:00.000 GMT+0300,2.16573,2.17258,2.1612400000000003,2.16225,2592.6
07.03.2008 21:00:00.000 GMT+0300,2.16221,2.17447,2.1617,2.17137,2540.4
08.03.2008 01:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
08.03.2008 05:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
08.03.2008 09:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
08.03.2008 13:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
08.03.2008 17:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
08.03.2008 21:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
09.03.2008 01:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
09.03.2008 05:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
09.03.2008 09:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
09.03.2008 12:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
09.03.2008 16:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
09.03.2008 20:00:00.000 GMT+0300,2.17137,2.17137,2.17137,2.17137,0.0
10.03.2008 00:00:00.000 GMT+0300,2.17322,2.1781599999999997,2.16836,2.16886,2526.6
10.03.2008 04:00:00.000 GMT+0300,2.16911,2.17571,2.1677400000000002,2.17535,2511.0
10.03.2008 08:00:00.000 GMT+0300,2.17571,2.18275,2.1737900000000003,2.1777,2617.8
10.03.2008 12:00:00.000 GMT+0300,2.17734,2.18401,2.1756599999999997,2.18167,5323.5
10.03.2008 16:00:00.000 GMT+0300,2.18182,2.20016,2.18098,2.18669,14668.3001
10.03.2008 20:00:00.000 GMT+0300,2.18705,2.1959299999999997,2.18693,2.1919999999999997,4687.5
11.03.2008 00:00:00.000 GMT+0300,2.19145,2.1941900000000003,2.18595,2.19063,3041.7
11.03.2008 04:00:00.000 GMT+0300,2.19056,2.19372,2.18197,2.18197,2521.3
11.03.2008 08:00:00.000 GMT+0300,2.18223,2.18497,2.1761,2.18391,2614.8
11.03.2008 12:00:00.000 GMT+0300,2.18394,2.1850400000000003,2.16794,2.17295,5322.0
11.03.2008 16:00:00.000 GMT+0300,2.1730400000000003,2.17552,2.15948,2.16856,14667.6998
11.03.2008 20:00:00.000 GMT+0300,2.16858,2.16915,2.15864,2.15931,4686.0
12.03.2008 00:00:00.000 GMT+0300,2.15996,2.16172,2.15537,2.16014,3027.1
12.03.2008 04:00:00.000 GMT+0300,2.1602,2.1623,2.15531,2.15932,2520.0
12.03.2008 08:00:00.000 GMT+0300,2.15944,2.1636,2.15671,2.16171,2615.4
12.03.2008 12:00:00.000 GMT+0300,2.1618,2.17338,2.16138,2.17205,5323.5
12.03.2008 16:00:00.000 GMT+0300,2.1718900000000003,2.17256,2.16432,2.16432,14665.5999
12.03.2008 20:00:00.000 GMT+0300,2.16412,2.17318,2.1614400000000002,2.1707,4687.2
13.03.2008 00:00:00.000 GMT+0300,2.17085,2.17532,2.1566,2.1588,3047.3
13.03.2008 04:00:00.000 GMT+0300,2.15888,2.1708,2.1557,2.16954,2523.3
13.03.2008 08:00:00.000 GMT+0300,2.16938,2.17825,2.16601,2.17253,2616.0
13.03.2008 12:00:00.000 GMT+0300,2.17256,2.17352,2.16538,2.16977,5322.0
13.03.2008 16:00:00.000 GMT+0300,2.1695,2.1709400000000003,2.15158,2.15457,14664.1001
13.03.2008 20:00:00.000 GMT+0300,2.15444,2.15455,2.14513,2.14621,4691.1
14.03.2008 00:00:00.000 GMT+0300,2.1461200000000002,2.15188,2.14602,2.15015,2998.9
14.03.2008 04:00:00.000 GMT+0300,2.1501,2.15592,2.14742,2.15362,2504.5
14.03.2008 08:00:00.000 GMT+0300,2.15361,2.15879,2.1491700000000002,2.14931,2615.7
14.03.2008 12:00:00.000 GMT+0300,2.14907,2.16337,2.1473400000000002,2.15508,5319.0
14.03.2008 16:00:00.000 GMT+0300,2.15505,2.17272,2.14921,2.16045,14670.6002
14.03.2008 20:00:00.000 GMT+0300,2.1607,2.1607,2.1480099999999998,2.15279,4689.8
15.03.2008 00:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
15.03.2008 04:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
15.03.2008 08:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
15.03.2008 12:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
15.03.2008 16:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
15.03.2008 20:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
16.03.2008 00:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
16.03.2008 04:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
16.03.2008 08:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
16.03.2008 12:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
16.03.2008 16:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
16.03.2008 20:00:00.000 GMT+0300,2.15279,2.15279,2.15279,2.15279,0.0
17.03.2008 00:00:00.000 GMT+0300,2.1504,2.1560200000000003,2.13251,2.15028,3315.2
17.03.2008 04:00:00.000 GMT+0300,2.15055,2.18534,2.15048,2.17246,3391.5
17.03.2008 08:00:00.000 GMT+0300,2.1722200000000003,2.18418,2.16745,2.18318,10484.8
17.03.2008 12:00:00.000 GMT+0300,2.18349,2.1851,2.16335,2.1717400000000002,10995.2999
17.03.2008 16:00:00.000 GMT+0300,2.17132,2.18681,2.1709400000000003,2.1865099999999997,2578.2
17.03.2008 20:00:00.000 GMT+0300,2.1865900000000003,2.19177,2.16715,2.16763,2575.3
18.03.2008 00:00:00.000 GMT+0300,2.16722,2.17829,2.16541,2.17275,2813.6
18.03.2008 04:00:00.000 GMT+0300,2.17287,2.17824,2.1705900000000002,2.17183,3379.3
18.03.2008 08:00:00.000 GMT+0300,2.17196,2.17418,2.1628,2.16571,10489.5001
18.03.2008 12:00:00.000 GMT+0300,2.16587,2.17545,2.1638,2.17067,10997.7002
18.03.2008 16:00:00.000 GMT+0300,2.1707099999999997,2.18015,2.16858,2.1753299999999998,2569.2
18.03.2008 20:00:00.000 GMT+0300,2.17502,2.1855900000000004,2.16034,2.1636900000000003,2572.4
19.03.2008 00:00:00.000 GMT+0300,2.16443,2.16614,2.15362,2.15751,2830.2
19.03.2008 04:00:00.000 GMT+0300,2.1574400000000002,2.16083,2.15444,2.1572299999999998,3395.1
19.03.2008 08:00:00.000 GMT+0300,2.15707,2.1594,2.1497599999999997,2.15424,10484.8
19.03.2008 12:00:00.000 GMT+0300,2.1541200000000003,2.15587,2.1423900000000002,2.1466,10994.1
19.03.2008 16:00:00.000 GMT+0300,2.1463799999999997,2.16585,2.13987,2.16269,2571.0
19.03.2008 20:00:00.000 GMT+0300,2.16292,2.1751400000000003,2.15878,2.16933,2567.3
20.03.2008 00:00:00.000 GMT+0300,2.1694400000000003,2.1755299999999997,2.1661200000000003,2.1701900000000003,2826.2
20.03.2008 04:00:00.000 GMT+0300,2.17029,2.17767,2.16132,2.16435,3392.7
20.03.2008 08:00:00.000 GMT+0300,2.16452,2.17564,2.16263,2.1724099999999997,10482.1001
20.03.2008 12:00:00.000 GMT+0300,2.1732,2.19692,2.16832,2.19515,10992.3
20.03.2008 16:00:00.000 GMT+0300,2.19541,2.21272,2.19385,2.21029,2574.4
20.03.2008 20:00:00.000 GMT+0300,2.2103599999999997,2.21048,2.2009,2.2056400000000003,2568.5
21.03.2008 00:00:00.000 GMT+0300,2.20518,2.21047,2.20098,2.20114,2708.5
21.03.2008 04:00:00.000 GMT+0300,2.20111,2.20517,2.19727,2.1989400000000003,3230.2
21.03.2008 08:00:00.000 GMT+0300,2.19855,2.20016,2.1959299999999997,2.19727,10431.7
21.03.2008 12:00:00.000 GMT+0300,2.1973599999999998,2.20108,2.1953400000000003,2.20003,10737.5999
21.03.2008 16:00:00.000 GMT+0300,2.19985,2.20173,2.19729,2.19746,2496.9
21.03.2008 20:00:00.000 GMT+0300,2.19759,2.2011700000000003,2.19429,2.19487,2196.9
22.03.2008 00:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
22.03.2008 04:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
22.03.2008 08:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
22.03.2008 12:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
22.03.2008 16:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
22.03.2008 20:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
23.03.2008 00:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
23.03.2008 04:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
23.03.2008 08:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
23.03.2008 12:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
23.03.2008 16:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
23.03.2008 20:00:00.000 GMT+0300,2.19487,2.19487,2.19487,2.19487,0.0
24.03.2008 00:00:00.000 GMT+0300,2.19773,2.20193,2.1949099999999997,2.19692,2697.6
24.03.2008 04:00:00.000 GMT+0300,2.19709,2.2008099999999997,2.1956,2.19805,3367.8
24.03.2008 08:00:00.000 GMT+0300,2.19809,2.1985900000000003,2.18736,2.18903,10463.4
24.03.2008 12:00:00.000 GMT+0300,2.18892,2.19587,2.18698,2.18966,10941.7999
24.03.2008 16:00:00.000 GMT+0300,2.18969,2.19211,2.18078,2.1872,2567.4
24.03.2008 20:00:00.000 GMT+0300,2.1873099999999996,2.19267,2.1851599999999998,2.19055,2562.2
25.03.2008 00:00:00.000 GMT+0300,2.19061,2.19187,2.18089,2.18535,2813.9
25.03.2008 04:00:00.000 GMT+0300,2.1856299999999997,2.1875400000000003,2.18037,2.182,3383.9
25.03.2008 08:00:00.000 GMT+0300,2.18193,2.18405,2.17591,2.18181,10481.2001
25.03.2008 12:00:00.000 GMT+0300,2.18151,2.1831099999999997,2.1762599999999996,2.17995,10997.4001
25.03.2008 16:00:00.000 GMT+0300,2.18008,2.1917,2.17998,2.18482,2568.9
25.03.2008 20:00:00.000 GMT+0300,2.18509,2.18799,2.18141,2.18494,2567.3
26.03.2008 00:00:00.000 GMT+0300,2.18486,2.18758,2.18249,2.18593,2810.5
26.03.2008 04:00:00.000 GMT+0300,2.18592,2.19117,2.18362,2.18623,3361.4
26.03.2008 08:00:00.000 GMT+0300,2.18586,2.19536,2.18519,2.19508,10483.6001
26.03.2008 12:00:00.000 GMT+0300,2.19476,2.19614,2.16221,2.16609,10996.7999
26.03.2008 16:00:00.000 GMT+0300,2.16586,2.18677,2.16126,2.18677,2570.7
26.03.2008 20:00:00.000 GMT+0300,2.1867900000000002,2.18978,2.18149,2.18167,2577.5
27.03.2008 00:00:00.000 GMT+0300,2.18085,2.18532,2.1774,2.18499,2815.9
27.03.2008 04:00:00.000 GMT+0300,2.1852,2.1852,2.17596,2.1779,3400.3
27.03.2008 08:00:00.000 GMT+0300,2.17765,2.19178,2.1752599999999997,2.19172,10481.8002
27.03.2008 12:00:00.000 GMT+0300,2.19182,2.19182,2.18018,2.18499,10994.7
27.03.2008 16:00:00.000 GMT+0300,2.18533,2.18591,2.17856,2.17982,2570.1
27.03.2008 20:00:00.000 GMT+0300,2.18007,2.18525,2.17544,2.1836599999999997,2571.2
28.03.2008 00:00:00.000 GMT+0300,2.18348,2.1850400000000003,2.17792,2.18168,2817.1
28.03.2008 04:00:00.000 GMT+0300,2.18181,2.1831,2.17435,2.1745799999999997,3408.4
28.03.2008 08:00:00.000 GMT+0300,2.17473,2.17618,2.16662,2.16724,10480.0001
28.03.2008 12:00:00.000 GMT+0300,2.16752,2.17156,2.15787,2.1676900000000003,11000.3999
28.03.2008 16:00:00.000 GMT+0300,2.16796,2.17584,2.16482,2.17086,2569.2
28.03.2008 20:00:00.000 GMT+0300,2.17082,2.1762099999999998,2.16991,2.17182,2572.7
29.03.2008 00:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
29.03.2008 04:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
29.03.2008 08:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
29.03.2008 12:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
29.03.2008 16:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
29.03.2008 20:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
30.03.2008 00:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
30.03.2008 04:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
30.03.2008 08:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
30.03.2008 12:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
30.03.2008 16:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
30.03.2008 20:00:00.000 GMT+0300,2.17182,2.17182,2.17182,2.17182,0.0
31.03.2008 00:00:00.000 GMT+0300,2.1771700000000003,2.1827,2.1729700000000003,2.17951,2541.2
31.03.2008 04:00:00.000 GMT+0300,2.17964,2.18172,2.1695900000000004,2.1702,2508.4
31.03.2008 08:00:00.000 GMT+0300,2.17022,2.17549,2.16584,2.17129,2605.5
31.03.2008 12:00:00.000 GMT+0300,2.17092,2.18073,2.16915,2.17815,5320.1999
31.03.2008 16:00:00.000 GMT+0300,2.17791,2.1864,2.17137,2.17381,14667.0999
31.03.2008 20:00:00.000 GMT+0300,2.17418,2.17492,2.16866,2.17172,4684.7
01.04.2008 00:00:00.000 GMT+0300,2.1714700000000002,2.17437,2.16878,2.17015,3023.9
01.04.2008 04:00:00.000 GMT+0300,2.17022,2.17817,2.16672,2.17798,2503.1
01.04.2008 08:00:00.000 GMT+0300,2.17863,2.18083,2.17079,2.17293,2605.8
01.04.2008 12:00:00.000 GMT+0300,2.17305,2.1827900000000002,2.16813,2.18099,5323.2
01.04.2008 16:00:00.000 GMT+0300,2.18057,2.18885,2.17406,2.1844200000000003,14666.8001
01.04.2008 20:00:00.000 GMT+0300,2.1843,2.18551,2.1758,2.17657,4669.3
02.04.2008 00:00:00.000 GMT+0300,2.17647,2.18025,2.17525,2.17726,3025.2
02.04.2008 04:00:00.000 GMT+0300,2.17754,2.1796900000000003,2.1718599999999997,2.17801,2495.9
02.04.2008 08:00:00.000 GMT+0300,2.17787,2.1834599999999997,2.1750700000000003,2.17827,2605.2
02.04.2008 12:00:00.000 GMT+0300,2.17829,2.1786,2.1707400000000003,2.17801,5326.7999
02.04.2008 16:00:00.000 GMT+0300,2.17792,2.17981,2.16985,2.17193,14667.0999
02.04.2008 20:00:00.000 GMT+0300,2.17207,2.17692,2.1707799999999997,2.17286,4676.9
03.04.2008 00:00:00.000 GMT+0300,2.17307,2.17616,2.16952,2.17257,2984.1
